hour,B(t)
0,9.791042911460774
1,9.768888686872929
2,9.749455003137017
3,9.715251350589504
4,9.720822614107735
5,9.601441701827472
6,9.542300940195604
7,9.685966598787912
8,9.97342416194176
9,10.338061972945605
10,10.699477130145604
11,10.636988434908792
12,10.450157282689013
13,10.363830804218683
14,10.273636915744506
15,10.161927268113736
16,10.169529078975275
17,10.184862972368132
18,10.224546073992308
19,10.082170410884066
20,9.964662144181869
21,9.894042633451935
22,9.779513401170165
23,9.734296755729835
