hour,B(t)
0,131.3167714285714
1,131.40820000000002
2,131.27102857142856
3,132.7799
4,132.13977142857144
5,133.00851428571428
6,134.65455714285716
7,134.10588571428573
8,133.46575714285714
9,131.45395714285715
10,132.27697142857144
11,135.2489285714286
12,138.3581142857143
13,137.7637142857143
14,136.30058571428572
15,134.92888571428574
16,134.5173714285714
17,132.2312142857143
18,130.12797142857144
19,128.2076142857143
20,129.62499999999997
21,131.77398571428571
22,129.76217142857143
23,129.99078571428572
