hour,B(t)
0,112.50769881196722
1,112.28160107368696
2,112.4150184608826
3,112.01598079189075
4,112.26341299186033
5,113.58163201486578
6,117.42560683878912
7,122.67738611930926
8,125.57638774844186
9,132.75759533840818
10,138.49958890590815
11,138.38654297948915
12,138.82899210891142
13,138.91957971790055
14,137.39033667340001
15,135.07325809608915
16,130.29650199025272
17,124.04279658153426
18,118.78409047236251
19,116.200490101375
20,117.23386681511258
21,115.75321495024535
22,113.33193361414426
23,112.98841100201258
