hour,B(t)
0,114.7945735233055
1,114.08518534509616
2,114.24649017424396
3,114.50493773409835
4,114.59973348138462
5,115.46405847458462
6,120.69493686219671
7,125.74917427287583
8,126.88133765811594
9,135.3725310833544
10,140.47193186232968
11,141.942373737544
12,142.6732791241621
13,143.1440844813643
14,141.21358055549013
15,139.43353348400717
16,136.14829098652254
17,131.7684236342253
18,128.8534803709412
19,126.49613189889287
20,124.2896475211033
21,120.54876995533901
22,116.74855501272803
23,115.75212279132529
