hour,B(t)
0,156.37304285714285
1,156.75022857142858
2,156.92170000000002
3,156.5444857142857
4,156.81882857142858
5,157.3332285714286
6,146.53114285714284
7,143.44484285714287
8,166.11204285714282
9,171.25591428571428
10,176.02254285714284
11,177.0855857142857
12,177.6685714285714
13,178.8345142857143
14,179.96617142857144
15,179.52035714285716
16,177.8057428571429
17,171.1873142857143
18,165.0489857142857
19,163.74588571428572
20,162.71712857142856
21,161.79120000000003
22,160.9682285714286
23,158.94497142857145
