hour,B(t)
0,45.93895461111429
1,46.00930002457143
2,45.607302907328574
3,45.68769646935714
4,45.687700656085724
5,45.32589613312857
6,45.19524926805715
7,45.878648972771444
8,46.84345963841429
9,47.5871691682
10,48.190175310885714
11,49.144925267771434
12,49.28563702832859
13,50.38109037231429
14,52.39110526562858
15,50.96399184440001
16,50.0293298112
17,48.913775983342866
18,48.290665170057146
19,47.82837078792858
20,47.63741409778572
21,46.994206987357146
22,47.084661258142866
23,46.70276043804286
