timestamp,baseline,real
2016-09-28 00:00:00,55.978989302571435,60.91190594710001
2016-09-28 01:00:00,52.50752144028572,58.3030758264
2016-09-28 02:00:00,46.657531209285715,52.8509001708
2016-09-28 03:00:00,46.414654898128575,52.52846345660001
2016-09-28 04:00:00,46.18852131452858,52.29394804240001
2016-09-28 05:00:00,45.82002639931428,52.88020727080001
2016-09-28 06:00:00,62.10117131818572,69.79365705890001
2016-09-28 07:00:00,83.08491675614287,92.8334923381
2016-09-28 08:00:00,84.86042879544286,92.686927531
2016-09-28 09:00:00,88.28165591487144,87.4399601896
2016-09-28 10:00:00,89.67610029305716,89.37458047480001
2016-09-28 11:00:00,89.11078308097142,91.9247963955
2016-09-28 12:00:00,89.51278438494286,89.96083970320001
2016-09-28 13:00:00,89.69284720734287,92.3644908168
2016-09-28 14:00:00,91.53955456599999,91.5144383813
2016-09-28 15:00:00,92.56131311367143,96.1458393943
2016-09-28 16:00:00,94.05625572448571,93.53700927360002
2016-09-28 17:00:00,91.13754907530002,91.4557948742
2016-09-28 18:00:00,90.06135049601428,90.2539693174
2016-09-28 19:00:00,89.36203703599999,88.1727842251
2016-09-28 20:00:00,91.55630148028571,90.8402285458
2016-09-28 21:00:00,91.91643131181429,92.1006683026
2016-09-28 22:00:00,86.28419283381429,88.7003999464
2016-09-28 23:00:00,67.32721339018572,66.5985970169
2016-09-29 00:00:00,58.86839303848571,59.38764367610001
2016-09-29 01:00:00,55.254547097671434,57.45299408380001
2016-09-29 02:00:00,49.203560401414286,52.9388507779
2016-09-29 03:00:00,48.68430139034286,51.56115331400001
2016-09-29 04:00:00,48.793181453571435,50.5351996643
2016-09-29 05:00:00,48.46236290877143,52.206026742400006
2016-09-29 06:00:00,66.12957874868572,68.35734539500001
2016-09-29 07:00:00,89.1568412819857,95.5302730659
2016-09-29 08:00:00,91.64842206904288,92.8334923381
2016-09-29 09:00:00,91.68611937310001,91.3385371671
2016-09-29 10:00:00,92.05880939034286,88.11414071800002
2016-09-29 11:00:00,89.71378503692858,89.4039168819
2016-09-29 12:00:00,90.18698166025715,92.657620431
2016-09-29 13:00:00,92.53618436878571,93.1559290523
2016-09-29 14:00:00,94.28238930808571,100.0151385789
2016-09-29 15:00:00,93.2564398451143,99.1943639363
2016-09-29 16:00:00,93.37788009405715,95.2078363517
2016-09-29 17:00:00,91.22967385078572,94.0353178949
2016-09-29 18:00:00,89.71378922365716,90.2246622174
2016-09-29 19:00:00,90.20372857454286,91.3678735742
2016-09-29 20:00:00,92.5529354698,89.19870856770001
2016-09-29 21:00:00,92.04624501789999,91.5144383813
2016-09-29 22:00:00,86.17950787261431,83.9810483263
2016-09-29 23:00:00,66.60276699855714,68.2107805879
2016-09-30 00:00:00,58.20256922031429,61.5274722755
2016-09-30 01:00:00,54.91116418042857,57.599558890900006
