hour,B(t)
0,56.54804285714285
1,54.45621428571428
2,50.409714285714294
3,47.563471428571425
4,46.22607142857142
5,45.57448571428572
6,44.37425714285713
7,40.94505714285714
8,38.235957142857146
9,43.654128571428565
10,47.289100000000005
11,50.40971428571428
12,52.295785714285714
13,53.05024285714287
14,52.84447142857143
15,54.73055714285714
16,54.28477142857143
17,53.01594285714286
18,61.246114285714285
19,61.86338571428571
20,60.8346
21,61.10895714285714
22,60.62885714285715
23,59.5314857142857
