hour,B(t)
0,132.3226714285714
1,134.10587142857142
2,133.87725714285713
3,134.24304285714285
4,134.3344857142857
5,133.23715714285714
6,136.20914285714284
7,138.0837857142857
8,136.16341428571428
9,140.59857142857143
10,143.34195714285715
11,144.6679142857143
12,143.43337142857143
13,142.83901428571428
14,142.33604285714287
15,140.64428571428573
16,137.3522142857143
17,133.28285714285713
18,133.92298571428572
19,133.28284285714287
20,134.65457142857142
21,135.34041428571427
22,136.16342857142857
23,134.3802142857143
