hour,B(t)
0,44.82271318681319
1,45.3643565934066
2,45.47514835164836
3,45.760915934065935
4,46.116156043956046
5,46.45643351648352
6,50.002613186813186
7,60.27008791208792
8,62.59757362637363
9,63.49092692307693
10,63.89452582417583
11,63.889258791208796
12,63.993887912087914
13,63.38893681318682
14,63.03809505494506
15,62.020758241758244
16,61.205653846153844
17,57.67706043956044
18,55.46564835164835
19,47.40607307692308
20,45.09089725274725
21,43.9337510989011
22,43.60577912087912
23,43.92056483516484
