hour,B(t)
0,29.847226922290005
1,28.82909533758
2,27.56474015222
3,26.715648989600005
4,26.10887088358667
5,25.758097134396667
6,25.51186767232667
7,25.700449091793335
8,25.183568561223336
9,24.99596599889667
10,25.859717549840003
11,26.767432681493336
12,27.510021842713336
13,28.416763978646667
14,28.793919979256668
15,28.857435303280003
16,28.926805208980003
17,29.138833285350003
18,29.37529078337667
19,30.55854833852
20,31.286481019030003
21,31.509259916583336
22,30.89662234437667
23,30.546824521616667
