hour,B(t)
0,10.99213842827934
1,11.190399264327272
2,11.053477219749588
3,11.534303065966116
4,11.88227813243058
5,11.95582417877686
6,13.098586967401653
7,14.058495977318183
8,14.56519296881901
9,15.159974992547934
10,14.86403746751901
11,14.44048132781405
12,13.914596905280993
13,13.77447505823967
14,13.812557575926448
15,13.90122342159091
16,13.706741748198349
17,13.10498124376529
18,12.97532784440248
19,13.166613348442976
20,13.414102186252501
21,10.91988114349
22,10.324831006219167
23,10.671603359355833
