hour,B(t)
0,126.92434240283667
1,125.96226064687667
2,125.79840367387334
3,125.98197553304666
4,127.73207538593668
5,129.35403092098002
6,133.84745313027668
7,140.69341682458
8,143.31285904619003
9,148.69316783117
10,158.06546606728668
11,158.45890606956
12,160.08035752248333
13,159.37147445697335
14,157.2450196642067
15,155.54040247671
16,151.61918087994334
17,146.6686421553
18,142.95813274611334
19,142.36599060584
20,140.87006536983003
21,137.74904483146335
22,131.1983286777867
23,128.25377204994
