hour,B(t)
0,113.96559517826452
1,113.86895927027096
2,113.9429738786258
3,113.31582510068871
4,113.64594689282097
5,114.95430139464516
6,117.39999685206129
7,121.75186769065162
8,123.39676602106935
9,129.08170291912583
10,134.97022915045483
11,135.48888588036291
12,136.00455375876612
13,136.08398923523066
14,134.50888765424355
15,132.31221793439357
16,127.73482896130324
17,122.15086022239355
18,117.36020206451774
19,114.9734776919484
20,116.16096545911613
21,115.67569613384032
22,113.78515798129678
23,113.94366826781776
