hour,B(t)
0,218.11351428571425
1,220.0996285714286
2,210.06911428571428
3,222.05714285714288
4,216.2845714285714
5,244.73294285714286
6,283.1117714285714
7,402.17760000000004
8,367.19941428571434
9,340.73718571428566
10,319.83314285714283
11,312.90322857142854
12,301.01522857142857
13,304.43017142857144
14,308.28807142857147
15,304.2015571428571
16,317.50412857142857
17,320.43325714285714
18,334.52170000000007
19,341.5944857142857
20,350.7391142857144
21,355.3685714285715
22,333.5786428571428
23,240.10348571428568
