hour,B(t)
0,27.168732568871434
1,26.48533286415714
2,25.858872668014282
3,25.43342149731429
4,25.20562159574286
5,24.6662621008
6,24.307815334157144
7,23.714853153314287
8,24.013015215257145
9,24.74666822301429
10,26.646136735128575
11,27.54058942712857
12,29.101707469742852
13,29.131856102185715
14,29.470206571685715
15,30.04976284764286
16,29.785102987728575
17,30.193811430871428
18,31.007866374114286
19,29.996164348471428
20,29.108406235457146
21,28.522155380514285
22,27.69133677607143
23,27.872245317642864
