hour,B(t)
0,34.25823728727143
1,33.58404419868571
2,32.83865997747143
3,32.72978410097143
4,32.955913497842865
5,32.46596996022858
6,31.98022152464286
7,31.687096097171434
8,31.909022018557145
9,31.6326476921
10,31.561460746200005
11,31.69127863901429
12,31.97603060934286
13,32.055595199114286
14,32.285902951100006
15,32.46596996022857
16,32.70884627138572
17,33.58404001195714
18,34.413167178057144
19,34.756554282028574
20,35.30511620637144
21,35.31768476554286
22,35.0873686401
23,34.940803833000004
