hour,B(t)
0,5.341616714214287
1,5.346644975228571
2,5.366745459100001
3,5.381821868685715
4,5.457195543157143
5,5.467243691728571
6,9.437032735499999
7,12.0198967656
8,13.316363321757143
9,14.648002584642859
10,15.19573135
11,15.230908243457147
12,14.537452016714289
13,14.7183479981
14,15.170602605114288
15,15.100257191657146
16,14.266101764542857
17,13.090238111614287
18,13.567621463514286
19,13.959574618914287
20,14.668103068514286
21,7.708424616385714
22,5.572774372100001
23,5.643123972285715
