hour,B(t)
0,5.6984013496142865
1,5.668248530442858
2,5.668248530442858
3,5.6933730886
4,5.753674540214287
5,5.783818985928572
6,10.7988164441
7,13.738469296328574
8,14.838955088057144
9,15.24095639202857
10,13.954542171171427
11,14.50730338427143
12,13.698268328585716
13,14.080169148685714
14,14.100273819285716
15,14.050024702971431
16,14.019871883800002
17,13.30128691217143
18,12.9847158047
19,13.25606605687143
20,13.472138931714285
21,6.959686825585715
22,4.803940284157144
23,4.819016693742857
