hour,B(t)
0,42.64292441936305
1,42.68600052055952
2,42.64292314514131
3,42.55320105126848
4,42.45659656722717
5,42.32124833590245
6,42.25268230484212
7,42.551927307362504
8,43.89878430467718
9,45.38532316145137
10,46.53361810551848
11,47.26133888295327
12,47.6370521619269
13,47.612072796786144
14,47.583780295845926
15,47.25547802042527
16,46.52163914694892
17,45.59484551262691
18,44.7883621428587
19,44.14016904827283
20,43.692829933648916
21,43.18074960343125
22,42.85015245465843
23,42.61386547404674
