hour,B(t)
0,13.009844549585717
1,13.5190428519
2,13.3130139389
3,11.643028393242858
4,12.19913061574286
5,12.921064970228572
6,12.333131050400002
7,12.420231751600003
8,11.962953070300001
9,12.207508259614286
10,11.351573470471427
11,11.09026718014286
12,11.175705750100002
13,11.710024423842858
14,10.755266093500001
15,11.0048453571
16,10.756949158385714
17,10.91941934732857
18,11.875856555828573
19,11.959612060900001
20,11.91605333684286
21,12.582710314000002
22,12.2678055245
23,12.540838841557145
