hour,B(t)
0,113.81302415230545
1,113.31774650632855
2,113.42284001487364
3,113.45570506052472
4,113.6479863155424
5,114.64271301127583
6,118.83709761887718
7,123.079437402353
8,124.8128438195886
9,132.06391563365082
10,137.192558266522
11,137.95228215824022
12,138.40979816333913
13,138.6521139648318
14,136.89593155075897
15,134.88871200413888
16,131.30784405963124
17,126.77523019287284
18,123.94663114652094
19,121.68867717465545
20,120.64812978373833
21,118.13477869072854
22,115.26708158381088
23,114.54135814895218
