hour,B(t)
0,358.4691571428571
1,359.84087142857146
2,356.64025714285714
3,348.0671571428571
4,357.32608571428574
5,422.59585714285714
6,452.54445714285714
7,447.5149142857143
8,440.42785714285714
9,433.79800000000006
10,431.5118428571428
11,432.76924285714284
12,428.1969142857143
13,432.99784285714287
14,427.7396857142857
15,426.5965857142857
16,432.9978285714286
17,424.53907142857145
18,434.4838285714286
19,433.45507142857144
20,435.8555428571429
21,436.5413857142857
22,433.11215714285714
23,387.3747625
