hour,B(t)
0,155.44714285714286
1,155.34425714285712
2,155.2071
3,154.6584142857143
4,154.58981428571428
5,154.86415714285712
6,152.01790000000003
7,152.56658571428574
8,152.4294142857143
9,153.49247142857143
10,154.00684285714286
11,155.65288571428573
12,156.30444285714287
13,157.0245857142857
14,157.98475714285715
15,158.46485714285714
16,158.32770000000002
17,158.19051428571427
18,155.9958
19,154.48694285714285
20,153.8696857142857
21,153.6639142857143
22,153.59535714285715
23,154.82988749999998
