hour,B(t)
0,3.3583571428571433
1,3.335785714285714
2,3.3869571428571428
3,3.3766428571428575
4,3.408957142857143
5,3.379228571428571
6,3.3637857142857146
7,2.858414285714286
8,1.7890571428571427
9,1.3874285714285715
10,1.3635857142857142
11,1.3527142857142855
12,1.3504285714285713
13,1.3509714285714285
14,1.4343
15,1.5548714285714287
16,1.488457142857143
17,2.1334142857142857
18,3.383357142857143
19,3.446557142857143
20,3.4050857142857143
21,3.3634999999999997
22,3.3347571428571428
23,3.3489125
