hour,B(t)
0,30.543057142857144
1,29.85717142857143
2,29.628585714285716
3,29.377100000000002
4,29.034171428571426
5,28.622685714285716
6,36.48704285714286
7,72.24249999999999
8,73.70564285714285
9,73.33984285714287
10,70.89368571428571
11,71.55667142857143
12,68.56179999999999
13,67.76164285714286
14,66.64144285714285
15,64.37812857142858
16,65.56694285714285
17,64.28668571428571
18,66.34422857142857
19,41.60802857142857
20,30.977414285714286
21,30.817371428571427
22,30.10867142857143
23,30.5859125
