hour,B(t)
0,134.65457142857142
1,133.05424285714284
2,132.41412857142856
3,133.5572
4,134.28877142857144
5,133.28287142857144
6,133.78582857142857
7,132.9628
8,131.77398571428571
9,128.29904285714287
10,126.01289999999999
11,129.99078571428572
12,131.27104285714285
13,132.73418571428573
14,130.81382857142856
15,130.81384285714287
16,128.34475714285716
17,127.47602857142859
18,128.89345714285716
19,129.89935714285713
20,131.91114285714283
21,130.72237142857142
22,132.04834285714284
23,129.5449875
