hour,B(t)
0,13.133685714285715
1,13.156542857142856
2,13.122414285714285
3,13.1394
4,13.460742857142858
5,13.714942857142857
6,13.539900000000001
7,13.372714285714286
8,12.662728571428572
9,12.20662857142857
10,13.41
11,15.910642857142857
12,24.191385714285712
13,27.161671428571427
14,24.900957142857145
15,23.677414285714285
16,22.392599999999998
17,20.993614285714283
18,17.061285714285713
19,13.973714285714285
20,13.129857142857142
21,12.998228571428571
22,12.999385714285713
23,12.803975000000001
