hour,B(t)
0,136.05484285714286
1,134.53308571428573
2,129.7822
3,125.52421428571428
4,129.0463142857143
5,127.78179999999999
6,129.50355714285712
7,129.1677857142857
8,128.2390142857143
9,126.28149999999998
10,128.28905714285716
11,129.6893142857143
12,131.9183285714286
13,135.15464285714285
14,137.8266
15,136.31201428571427
16,138.48385714285715
17,137.24077142857143
18,140.75574285714285
19,144.27068571428572
20,146.0138857142857
21,143.39195714285714
22,145.2066142857143
23,147.42845714285713
