hour,B(t)
0,119.07030680165484
1,112.78035696736936
2,110.51854843620808
3,104.38367381270646
4,106.78920956191452
5,128.79079733565968
6,149.2416467097258
7,149.35133089495162
8,153.27356862875
9,159.01887106237905
10,161.94635964485485
11,167.2983045457597
12,174.20476704415807
13,175.71390212460648
14,177.03013787285485
15,177.10956909506294
16,176.39093300482904
17,176.77672646958226
18,175.57395741324032
19,175.7819844086871
20,174.3636233435371
21,166.78769261480164
22,160.24433137724355
23,136.21543252412098
