hour,B(t)
0,7.584468143571428
1,7.812268045142857
2,7.798862140257143
3,7.798870513714286
4,7.725167343942858
5,7.798874700442858
6,7.785468795557143
7,7.383467491585714
8,7.564367659700001
9,7.597869861728571
10,7.658162939885715
11,7.8993771198000005
12,7.892665793900001
13,7.906071698785715
14,7.852469012885714
15,7.919469230214287
16,7.966364776942856
17,7.778765843114286
18,8.227671067271428
19,8.080273101185714
20,8.086967680171428
21,8.026674602014287
22,7.912778837957144
23,7.8457744339
