hour,B(t)
0,20.089585714285715
1,20.11244285714286
2,19.85525714285714
3,19.99241428571429
4,19.632385714285714
5,20.849728571428567
6,50.19825714285714
7,58.199799999999996
8,57.55395714285714
9,55.22781428571428
10,54.19331428571429
11,54.49051428571429
12,55.71361428571429
13,53.513171428571425
14,54.93631428571428
15,54.69627142857143
16,53.96471428571429
17,53.04454285714286
18,58.91421428571429
19,58.54844285714285
20,58.41700000000001
21,57.86257142857143
22,57.57682857142857
23,33.143528571428575
