hour,B(t)
0,33.29959630249504
1,32.384186127505785
2,32.37783690172562
3,32.110932297876865
4,32.06563490502645
5,34.616310777651236
6,38.247603127832235
7,62.253416166515706
8,61.72304848430497
9,61.11346831273554
10,61.75125959564794
11,61.010295210363644
12,60.58620572988017
13,58.98418372973472
14,58.10687351136777
15,57.461061529145454
16,56.21264567619091
17,55.67217479511819
18,58.620756797554556
19,60.15639966944463
20,60.70068674669001
21,61.11715626814334
22,55.441372324060005
23,34.020448060665004
