hour,B(t)
0,117.98317747252749
1,114.47903461538462
2,113.53929175824176
3,113.70502637362637
4,114.08298021978023
5,127.19419395604396
6,144.8571554945055
7,178.24862747252746
8,173.14922747252749
9,182.667782967033
10,190.34257417582418
11,190.9677587912088
12,191.1461021978022
13,188.53657857142858
14,186.27656813186812
15,183.6867065934066
16,181.28725054945056
17,174.56582472527472
18,176.5477054945055
19,178.90021813186814
20,179.21404285714286
21,176.20724340659342
22,163.965071978022
23,122.03900274725275
