hour,B(t)
0,140.20559999999998
1,134.8188714285714
2,131.70398571428572
3,126.42439999999999
4,126.88878571428572
5,125.35990000000001
6,127.6674857142857
7,129.24634285714288
8,130.29657142857144
9,136.01195714285717
10,135.9048142857143
11,142.6061
12,147.20700000000002
13,143.57055714285713
14,142.62037142857142
15,142.1917
16,146.62117142857142
17,144.03494285714288
18,151.8293285714286
19,152.37225714285714
20,152.12935714285715
21,155.06562857142856
22,151.20777142857145
23,145.9853285714286
