hour,B(t)
0,3.286342857142857
1,2.943414285714286
2,3.272042857142857
3,2.771957142857143
4,3.0577285714285716
5,3.043414285714286
6,3.0434285714285716
7,2.9577285714285715
8,3.929342857142857
9,3.4863857142857144
10,2.1003999999999996
11,3.8721714285714284
12,4.186514285714287
13,6.044028571428572
14,6.358357142857142
15,5.000971428571428
16,5.829700000000001
17,4.9581
18,5.7296571428571434
19,3.8293000000000004
20,4.500842857142858
21,3.357785714285714
22,4.043628571428572
23,3.1148857142857147
