hour,B(t)
0,24.8766577717
1,22.456797323534687
2,20.74443729937783
3,19.575951902031083
4,18.439397613391893
5,18.291304612645046
6,19.538087524872978
7,23.54782738878469
8,29.09014811960766
9,35.28128025537568
10,41.48164901216036
11,45.476828527930635
12,48.07392287126217
13,48.49838235306487
14,48.05124155211352
15,48.558870095241446
16,48.146987979827486
17,47.0363052597901
18,44.905685695224214
19,41.82704601930357
20,39.44666662334254
21,35.63138480021584
22,32.1493817269534
23,29.35037756913077
