hour,B(t)
0,139.73867142857142
1,132.27865714285716
2,131.30948571428573
3,129.4124
4,129.67361428571425
5,143.77302857142857
6,144.64162857142858
7,213.51605714285714
8,212.4687142857143
9,202.47521428571432
10,201.58504285714284
11,200.94604285714286
12,196.01195714285717
13,198.59832857142857
14,193.96214285714285
15,187.4475857142857
16,188.04874285714286
17,185.91888571428572
18,192.99151428571432
19,190.80495714285715
20,195.4224142857143
21,196.1072428571429
22,184.5506
23,137.48554285714286
