hour,B(t)
0,94.38962857142857
1,94.13245714285713
2,93.98955714285715
3,94.16102857142857
4,93.84667142857144
5,93.21800000000003
6,83.18747142857144
7,86.95964285714285
8,130.53947142857143
9,156.83025714285714
10,161.25968571428575
11,167.51804285714283
12,174.63368571428572
13,174.06215714285713
14,167.77524285714284
15,160.4309857142857
16,185.75012857142858
17,172.11892857142857
18,142.45607142857142
19,110.87852857142857
20,109.30680000000002
21,106.62057142857142
22,106.64917142857142
23,103.84862857142856
