hour,B(t)
0,44.73646660580968
1,42.852886053345166
2,41.11255955107097
3,39.84029201594517
4,39.262546027400006
5,39.61099326554516
6,39.39776331445806
7,38.65508888476061
8,40.91115170596775
9,39.411944169296774
10,39.34008221470645
11,39.98030896104063
12,43.32047232533226
13,43.549595942175
14,44.189454311261294
15,45.46266723670968
16,45.41917077335807
17,44.98775486922188
18,49.27285400060968
19,49.21657615553126
20,49.93144598798065
21,49.029248835718754
22,48.961285493558066
23,47.88191634524194
