hour,B(t)
0,42.68622792032903
1,39.46040818609839
2,36.88301134823387
3,35.23558929835001
4,34.05929353451614
5,33.880110870506456
6,33.656481625870974
7,34.78856573857419
8,36.28517345185807
9,37.040922257290326
10,38.46637138638387
11,40.325843540232256
12,41.790772641891934
13,42.41295859333064
14,43.05902085006129
15,43.26633880276613
16,43.67245957754033
17,44.67122238347742
18,45.727190757833874
19,47.58145995604194
20,48.26558173637904
21,48.204829063469354
22,47.15807824475807
23,45.610175543351616
