hour,B(t)
0,14.564251266300003
1,14.396748629614285
2,14.371624071457145
3,14.363250614314286
4,14.392574461228573
5,14.585193282614286
6,20.7366782115
7,22.8890795568
8,25.878973151885713
9,28.203059675714286
10,29.58494805491429
11,30.30520353124286
12,30.38895484958572
13,29.986949358885713
14,29.664508457957147
15,29.157822192785716
16,27.851315861514287
17,26.105106735485716
18,24.97447649804286
19,24.723214169557146
20,23.764269110642857
21,23.282703216899996
22,16.800391369757143
23,14.798762493771429
