hour,B(t)
0,133.90539915990968
1,133.22553305410966
2,131.97642947266775
3,131.60860456908065
4,131.44124022949356
5,128.8030916641097
6,131.3863953007097
7,131.01573138998387
8,134.2060918966903
9,139.13536460174842
10,145.3543945629
11,147.44316357636777
12,149.42508457557744
13,148.69699600020326
14,149.66336926099356
15,151.38526254275808
16,152.42160603210326
17,149.91772936345484
18,147.90366225710648
19,139.8053598576469
20,140.8676533955
21,139.44551218714517
22,137.57895338743873
23,135.1157322842226
