hour,B(t)
0,456.4784161290322
1,453.4488
2,449.7432387096774
3,450.03845806451613
4,441.9933580645161
5,446.1764290322581
6,442.8693290322581
7,453.10679354838715
8,461.5632629032258
9,482.2366048387097
10,497.08463225806446
11,505.34268387096773
12,511.06313387096776
13,512.0439725806452
14,513.8846500000001
15,514.0604870967742
16,512.4295322580646
17,506.54453064516133
18,497.1507774193548
19,490.3994741935484
20,478.8424112903226
21,472.9525629032258
22,467.6483129032258
23,460.9808935483871
