hour,B(t)
0,136.64630071834335
1,135.97992173996334
2,134.92954941454335
3,134.77810204458333
4,132.85909072084334
5,133.91044288030668
6,132.92749056153335
7,135.31550047586336
8,138.15590650863336
9,143.81815448013
10,149.78036941225668
11,152.31983060416002
12,153.18162541772668
13,152.93344703350667
14,153.99358936916335
15,154.96579575127
16,155.57159402324
17,153.1151862220267
18,149.7491045979767
19,146.34589283203334
20,144.14743928669668
21,142.18543542416
22,139.8853575557667
23,137.74259824636667
