hour,B(t)
0,119.05729677419355
1,115.81806774193548
2,114.75785483870968
3,114.7798741935484
4,114.96873387096774
5,127.5625370967742
6,145.4122693548387
7,173.24554193548386
8,166.6270064516129
9,178.02107741935484
10,189.42093709677417
11,190.8936258064516
12,190.7520870967742
13,188.78820161290324
14,186.5224758064516
15,183.87182903225806
16,181.48906129032258
17,172.34071129032256
18,173.9151129032258
19,176.54542580645162
20,175.41091451612903
21,172.73766774193547
22,161.62257096774195
23,122.73198709677419
