hour,B(t)
0,104.22986129032259
1,101.79564193548387
2,101.63674516129032
3,101.26476451612903
4,101.82636451612903
5,110.92069032258065
6,127.87157741935484
7,225.3689741935484
8,221.12354193548387
9,219.76995806451612
10,220.5921193548387
11,215.28950967741935
12,214.1594935483871
13,211.15546451612903
14,205.45187741935484
15,203.6338677419355
16,201.25965161290324
17,193.2707741935484
18,209.21907419354838
19,216.51632903225806
20,214.60545483870968
21,215.77470322580646
22,192.7385129032258
23,107.20992258064516
