hour,B(t)
0,222.88681074380168
1,223.6183611570248
2,216.535173553719
3,224.1564776859504
4,214.1917429752066
5,231.57361487603305
6,313.26706528925615
7,495.1294363636364
8,441.2471355371901
9,396.4161702479339
10,365.7738925619835
11,355.6611958677686
12,345.13436859504134
13,345.59892314049586
14,345.3393685950413
15,349.28061900826447
16,354.40937295081966
17,367.9462140495868
18,381.0702330578513
19,394.2644133333333
20,401.7500258333333
21,408.5532181818182
22,380.03083499999997
23,257.7914191666667
