hour,B(t)
0,30.853765455585716
1,30.703009733185716
2,30.786761051528575
3,34.02792534855715
4,31.029637362685715
5,30.58576458627143
6,30.31776371695715
7,32.82191306318572
8,40.7866031487
9,46.196907331857155
10,50.01593227977143
11,49.32918319220001
12,52.009204445528574
13,52.46983669641429
14,54.42122482954286
15,54.78135466107144
16,51.07957486007144
17,47.151661475471435
18,41.81673934024286
19,31.82527907367143
20,29.404881045785718
21,29.806886536485717
22,28.969377539785718
23,26.523854953742852
