hour,B(t)
0,130.4576142857143
1,132.27682857142858
2,133.43031428571427
3,131.44892857142855
4,127.77667142857142
5,137.87904285714285
6,140.637
7,200.12945714285715
8,195.6810714285714
9,192.41899999999995
10,198.95152857142855
11,194.21964285714287
12,191.28291428571427
13,185.0457142857143
14,184.33372857142857
15,183.71831428571429
16,181.90497142857143
17,190.2382857142857
18,203.68702857142858
19,209.34084285714283
20,203.52141428571431
21,205.38049999999998
22,190.53677142857146
23,130.93300000000002
