hour,B(t)
0,136.7216857142857
1,129.58944285714284
2,127.90498571428573
3,126.19575714285715
4,129.05418571428572
5,134.9836142857143
6,142.95314285714286
7,197.04404285714284
8,202.33020000000002
9,201.6066142857143
10,203.00307142857145
11,199.79984285714286
12,196.32944285714285
13,191.62252857142855
14,188.15615714285715
15,187.62562857142856
16,183.09220000000002
17,188.25389999999996
18,195.27297142857142
19,196.81641428571427
20,202.68825714285714
21,199.3751857142857
22,186.32708571428572
23,139.98674285714284
