hour,B(t)
0,12.632974170366943
1,12.874164094936365
2,13.041996410546282
3,13.608678011731405
4,13.82253870223967
5,13.69540450243967
6,14.062467694886779
7,14.417225538445456
8,15.225965862280166
9,13.657903040396695
10,13.120098378801654
11,12.815536089112397
12,12.852359612536365
13,12.601482359276034
14,12.275310321966943
15,12.083928903780992
16,11.723940106183472
17,10.927601045382646
18,10.623135638668597
19,11.321369363875
20,11.486886828319168
21,11.501447084050833
22,11.542288725933334
23,12.050376638051667
