hour,B(t)
0,103.7467038251366
1,94.71061630434784
2,86.17790923913044
3,81.91527282608696
4,80.01318852459016
5,81.12118913043479
6,85.72602880434782
7,101.34853369565216
8,121.67925326086956
9,149.79232445652175
10,170.21018967391302
11,183.30548804347825
12,190.9256554347826
13,192.3415641304348
14,188.88898695652176
15,190.02101630434782
16,187.57421304347827
17,183.15746086956523
18,173.4216945652174
19,160.61965
20,152.4135005464481
21,138.4832136612022
22,124.9551300546448
23,115.00128852459015
