hour,B(t)
0,5.742747178642857
1,5.449785033585714
2,4.967214324985714
3,4.887737656514285
4,4.8376434491571425
5,4.820230845028571
6,4.744601780114286
7,4.714034474814286
8,5.253519571614286
9,6.617434325057144
10,8.926482119857143
11,9.974717539014284
12,10.588064901271427
13,11.382019360642857
14,10.976120212371429
15,10.552042288642857
16,9.785607196171428
17,8.740687666042858
18,8.1275035862
19,7.789362453128571
20,7.7044849048
21,7.626427537314287
22,6.9958308533428575
23,6.908642230842858
