hour,B(t)
0,121.7111260947
1,120.50206168420002
2,120.10236308094285
3,120.25532939602859
4,120.25005411802856
5,121.21402743795716
6,125.6541619429
7,122.35952893528574
8,131.36277053677142
9,139.36277149105715
10,143.0293743986
11,141.0270588991286
12,142.83641226547144
13,141.70285550475714
14,141.83211656267144
15,139.3422523343286
16,137.49827053597144
17,132.69721490780003
18,133.93061677148572
19,130.7712444038286
20,127.75826937412857
21,125.12330150695716
22,121.24330104412857
23,120.41671522227143
