hour,B(t)
0,16.814378468690908
1,15.760090181854547
2,14.998439585911571
3,14.516839402515703
4,14.205302507441324
5,13.987756872971076
6,13.853547793906612
7,13.888917103872728
8,13.428151362087604
9,13.641333629561984
10,14.660738716760331
11,15.84923705149091
12,17.014965222766115
13,17.839114057185125
14,17.848804776780163
15,18.057142895494213
16,18.196196849941323
17,18.344941281776034
18,18.980130530181818
19,18.50416590835
20,18.741111613817502
21,18.236443107591665
22,17.790888487420833
23,17.58472280795417
