hour,B(t)
0,136.98270421950002
1,135.8395012361572
2,135.96093729837142
3,135.49612250564286
4,135.1108764894143
5,134.7465599293143
6,134.55811946304289
7,135.10249884554287
8,137.93326744781433
9,144.45326403882856
10,148.71617851007142
11,150.91044714108574
12,153.47322324750004
13,153.5904683944143
14,154.46147959314288
15,153.1717118027
16,152.97489787928572
17,150.0268757566429
18,148.1759816694143
19,144.9934525060286
20,143.07556238819998
21,141.52198464374285
22,139.8511659391
23,138.77914990165715
