hour,B(t)
0,380.3723005494506
1,364.2680945054945
2,351.1886478021978
3,332.9565642857143
4,340.68552307692306
5,405.9684521978022
6,468.0683456043956
7,477.8900269230769
8,483.58343076923074
9,495.4758373626374
10,504.0313274725275
11,520.1531236263736
12,536.0638868131869
13,539.0358868131868
14,534.0810895604395
15,539.0007175824176
16,540.1481851648351
17,542.3596043956044
18,541.2209296703296
19,543.9511269230769
20,541.9243554945054
21,529.4516214285715
22,510.84583461538466
23,436.2292373626374
