hour,B(t)
0,19.25293965239563
1,18.860336368871742
2,18.79514718469783
3,18.567337203122285
4,18.678980052128804
5,18.9222756505
6,21.911921591489133
7,25.568371272674998
8,29.273056617795657
9,30.64808060520924
10,31.966962860629895
11,33.41246500810109
12,31.992772221955985
13,31.644841675588044
14,32.65989165058859
15,32.854438232941845
16,33.166620169863045
17,33.412209367364675
18,31.990030574606525
19,31.12271488202186
20,28.19611700446284
21,23.17694013877541
22,21.126455594984154
23,20.06357259706284
