hour,B(t)
0,16.1404457185
1,15.627885473142857
2,14.783673524
3,14.441982045100001
4,14.130422451728572
5,13.939465761585717
6,13.688220180014287
7,12.56260983012857
8,11.668148764671429
9,12.542517719714287
10,12.793759114557146
11,13.386721295400003
12,13.668119696142854
13,13.8691161614
14,14.009819548500003
15,14.602781729342857
16,14.18067156804286
17,14.009819548500001
18,16.160542015642854
19,16.170590164214286
20,15.50728256991429
21,15.617833137842862
22,15.59773265397143
23,15.507286756642856
