hour,B(t)
0,1.227627149483871
1,1.1973585875258064
2,1.2778273756129033
3,1.4824854726451613
4,1.460765129983871
5,1.4825232882580646
6,1.3875607211354841
7,1.2633392689193548
8,1.2170179792838711
9,1.4940702856580645
10,1.4301127395548388
11,1.5663605020645164
12,1.7056051518967743
13,1.7575751487096776
14,1.8171829539387099
15,1.9438501309193552
16,1.8321815714064518
17,1.8656795867064515
18,2.2955684195806456
19,2.0138959907
20,1.752844415535484
21,1.697625112183871
22,1.3794284735806452
23,1.2298374720580645
