hour,B(t)
0,29.898367682967585
1,28.45463423753462
2,27.22913514608352
3,26.229280113045608
4,25.659292444210443
5,25.274522104758795
6,25.006036058014285
7,24.833703385809343
8,25.117971627959893
9,25.751096290848352
10,26.251344977757146
11,27.05148629476099
12,27.92104502073132
13,28.540639304073082
14,28.795757448545057
15,29.00368439884011
16,29.20532996805385
17,29.616675084028575
18,30.584801799728027
19,31.199724821180222
20,31.4893095645044
21,31.450009548544504
22,31.161554255766486
23,30.783064653284068
