hour,B(t)
0,31.345512227576037
1,30.637886242890087
2,29.983800212377687
3,29.55016485234711
4,29.199865078892564
5,29.016722346710747
6,28.95228184678926
7,28.596411302260332
8,28.64171184380744
9,28.7572694969
10,28.951071294014053
11,29.271572770784303
12,29.728707823073556
13,30.1187359137562
14,30.311329095754548
15,30.5060999648281
16,30.58168418676529
17,31.252729582087607
18,32.503487096552895
19,32.749920800045004
20,32.91187427690333
21,33.04671331329334
22,32.3937713960375
23,31.888615903500003
