hour,B(t)
0,19.269524193548385
1,18.87783387096774
2,18.78039193548387
3,18.796525806451616
4,18.781043548387096
5,19.58054516129032
6,32.544353225806454
7,40.021270967741934
8,46.82645967741935
9,48.29061129032258
10,51.129225806451615
11,51.844840322580644
12,51.178267741935485
13,50.94144838709677
14,51.58801935483871
15,51.217625806451615
16,50.33487580645161
17,47.41430322580645
18,44.02656129032258
19,42.477875806451614
20,45.30615967741936
21,51.204720967741935
22,50.967898387096774
23,29.68895322580645
